pred,actual,ctx,topic,bucket,mv,board_family,street,hero_rel
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,overpair,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,third_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,overpair,dynamic,flop,IP
CHECK,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,low_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,king_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,best_hands,straight,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,straight,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,overpair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,king_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,straight,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,straight,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,overpair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,best_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dynamic_2tone,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,third_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,second_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,top_pair,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dynamic_2tone,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,overpair,dynamic_2tone,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,set,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,set,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,underpair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,underpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,underpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,underpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,underpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,best_hands,top_pair,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,best_hands,top_pair,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,overpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,best_hands,top_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,king_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,king_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,best_hands,overpair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,best_hands,top_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,third_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,second_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,CHECK,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
BET,BET,attack,b25_cash_wet,trash_hands,ace_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,best_hands,top_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,weak_hands,ace_high,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,third_pair,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,second_pair,dry_high,flop,IP
CHECK,BET,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
CHECK,CHECK,attack,b25_cash_wet,good_hands,ace_high,dry_high,flop,IP
